review,product,bert_score,improved_bert_score,cosine_similarity,jaccard_similarity,levenshtein_distance,overlap_coefficient,bleu_score,rouge_score,tfidf_cosine_similarity,mean_similarity
My clothes are noticeably softer and smell better than before.,Finish Quantum Detergent – Stubborn Food Stains Gone,0.29650256037712097,0.06,0.6348271369934082,0.05,0.9040880503144654,0.1111111111111111,0.06756900555222901,0.08695651674858251,0.04177986307155698,0.25031491601871936
My clothes are noticeably softer and smell better than before.,Gain Powder Detergent – Fresh-Smelling Laundry for Days,0.27312734723091125,0.08,0.8755478858947754,0.16666666666666666,0.906533892382949,0.3333333333333333,0.11703295063336423,0.3636363586363637,0.3338306615103067,0.3833010106987412
My clothes are noticeably softer and smell better than before.,Hawaiian Tropic Waterproof Sunscreen – Pool Day Essential,0.3052515685558319,0.04,0.39969709515571594,0.0,0.9014675052410901,0.0,0.0,0.0,0.0,0.18293512988362645
My clothes are noticeably softer and smell better than before.,Hydro Flask Lightweight Insulation Mug – Stay Warm for Hours,0.24137289822101593,0.04,0.5148215293884277,0.0,0.9082332761578045,0.0,0.0,0.0,0.0,0.18938085597413867
My clothes are noticeably softer and smell better than before.,La Roche-Posay Sensitive Skin Sunscreen – No Breakouts,0.2619285583496094,0.04,0.444047749042511,0.0,0.8985849056603774,0.0,0.0,0.0,0.0,0.18272902367249977
My clothes are noticeably softer and smell better than before.,La Roche-Posay Suncream – The Best in Sun Protection,0.17783306539058685,0.03,0.43064653873443604,0.0,0.9115566037735849,0.0,0.0,0.0,0.0,0.17222624532206754
My clothes are noticeably softer and smell better than before.,"Neutrogena Daily Sunscreen – Quick Absorption, No Grease",0.22545231878757477,0.04,0.5177009105682373,0.0,0.9040880503144654,0.0,0.0,0.0,0.0,0.18747125329669748
My clothes are noticeably softer and smell better than before.,Neutrogena Face & Body Sunscreen – All-Purpose Protection,0.2527786195278168,0.04,0.5067844390869141,0.0,0.9080903373356204,0.0,0.0,0.0,0.0,0.1897392662167057
My clothes are noticeably softer and smell better than before.,"Neutrogena Sunscreen – Soft, Protected Skin All Day",0.2335156947374344,0.05,0.5707101821899414,0.047619047619047616,0.9064465408805031,0.1,0.06756900555222901,0.09090908590909119,0.08314064394137145,0.23887891120329094
My clothes are noticeably softer and smell better than before.,OMO Powder Detergent – Leaves Residue on Dark Clothes,0.3698652982711792,0.08,0.7795246243476868,0.1111111111111111,0.9162735849056604,0.25,0.09555700404802524,0.18181817681818196,0.1935158878728215,0.3308517430416296
My clothes are noticeably softer and smell better than before.,Persil Powder Detergent – Powerful Stain Removal,0.42464885115623474,0.07,0.7013024687767029,0.058823529411764705,0.9027777777777778,0.16666666666666666,0.06756900555222901,0.09999999505000023,0.0584110388793822,0.2833554814745287
My clothes are noticeably softer and smell better than before.,Seventh Generation Powder Detergent – Great for Sensitive Skin,0.3137175738811493,0.07,0.7387915253639221,0.058823529411764705,0.8831236897274634,0.16666666666666666,0.06756900555222901,0.09523809024943337,0.06260088186419178,0.2729478847463134
My clothes are noticeably softer and smell better than before.,Supergoop Premium Sunscreen – Worth Every Penny,0.1898375302553177,0.04,0.44656988978385925,0.0,0.9049865229110512,0.0,0.0,0.0,0.0,0.1757104381055809
My clothes are noticeably softer and smell better than before.,"Tide Powder Detergent – Fresh, Clean Clothes Every Time",0.3887348175048828,0.08,0.8034778237342834,0.043478260869565216,0.9234800838574424,0.08333333333333333,0.06756900555222901,0.1739130384877128,0.2742072127090588,0.3153548417831676
My clothes are noticeably softer and smell better than before.,Yeti Thermal Mug – No More Cold Coffee!,0.3160662353038788,0.05,0.47556695342063904,0.0,0.9000589622641509,0.0,0.0,0.0,0.0,0.19352135010985208
My clothes are noticeably softer and smell better than before.,Zojirushi Scalding Hot Coffee Mug – Best Insulation Yet,0.27768465876579285,0.03,0.4324520528316498,0.0,0.9103359173126615,0.0,0.0,0.0,0.0,0.18338584765667823
My clothes are noticeably softer and smell better than before.,Zojirushi Sleek Travel Mug – Perfect Fit for Car Holders,0.2699897289276123,0.04,0.4441062808036804,0.0,0.9064465408805031,0.0,0.0,0.0,0.0,0.1845047278457551
My dishes come out sparkling clean every time with Cascade. Love this detergent!,"Ariel Powder Detergent – Whites Brighter, Even in Cold Water",0.35082098841667175,0.07,0.5982301831245422,0.0,0.8318452380952381,0.0,0.0,0.0,0.0,0.20565515662627246
My dishes come out sparkling clean every time with Cascade. Love this detergent!,"Arm & Hammer Powder Detergent – Great Value, Lasts Forever",0.3999928832054138,0.08,0.7225898504257202,0.0,0.8864795918367347,0.0,0.0,0.1111111076543211,0.09349477497536718,0.2548520231219508
My dishes come out sparkling clean every time with Cascade. Love this detergent!,"Banana Boat Beach-Saver Sunscreen – No Burns, Just Fun",0.21806611120700836,0.05,0.4534398913383484,0.0,0.8690068493150684,0.0,0.0,0.0,0.0,0.1767236502067139
My dishes come out sparkling clean every time with Cascade. Love this detergent!,Cascade Complete Detergent – No Pre-Rinsing Needed for Grease,0.26229768991470337,0.91,0.7516533136367798,0.09090909090909091,0.8881777108433735,0.25,0.0930285717147034,0.13333332942222234,0.08272277501970134,0.3846802757178416
My dishes come out sparkling clean every time with Cascade. Love this detergent!,"Cascade Platinum Detergent – Pricey, But Worth It for Results",0.29564881324768066,0.91,0.538101077079773,0.0,0.8942073170731707,0.0,0.0,0.0,0.04743492331868173,0.29837690341325623
My dishes come out sparkling clean every time with Cascade. Love this detergent!,Cascade Sparkling Clean Detergent – Your Dishes Will Shine,0.31486889719963074,0.96,0.9078808426856995,0.2222222222222222,0.8729508196721312,0.5,0.1689292957414364,0.4615384572781066,0.7440575743382779,0.5724942343486117
My dishes come out sparkling clean every time with Cascade. Love this detergent!,CeraVe Lightweight Sunscreen – Perfect Under Makeup,0.275413453578949,0.06,0.45719486474990845,0.0,0.8221311475409836,0.0,0.0,0.0,0.0,0.17941549620776012
My dishes come out sparkling clean every time with Cascade. Love this detergent!,Contigo All-Day Heat Retention Mug – Ideal for Travel,0.18827751278877258,0.04,0.36295875906944275,0.0,0.9037946428571428,0.0,0.0,0.0,0.0,0.16611454607948425
My dishes come out sparkling clean every time with Cascade. Love this detergent!,Contigo Leak-Proof Mug – Toss in Your Bag with Confidence,0.26724401116371155,0.04,0.5422829985618591,0.0,0.8860465116279069,0.0,0.0,0.0,0.0,0.19284150237260864
My dishes come out sparkling clean every time with Cascade. Love this detergent!,Contigo Workday Travel Mug – Keeps Coffee Hot for Hours!,0.29379409551620483,0.04,0.5337992906570435,0.0,0.9171365914786967,0.0,0.0,0.0,0.0,0.19830333085021612
My dishes come out sparkling clean every time with Cascade. Love this detergent!,"Coppertone Suncream – Strong Scent, Strong Protection",0.19055740535259247,0.05,0.43860191106796265,0.0,0.8723809523809524,0.0,0.0,0.0,0.0,0.1723933632001675
My dishes come out sparkling clean every time with Cascade. Love this detergent!,Dreft Baby Powder Detergent – Gentle on Baby Clothes,0.4678840935230255,0.08,0.6498247981071472,0.0,0.8350649350649351,0.0,0.0,0.16666666222222234,0.04613553376337414,0.24950844696452265
My dishes come out sparkling clean every time with Cascade. Love this detergent!,Ecover Eco-Friendly Detergent – Perfect for the Eco-Conscious,0.1528339684009552,0.07,0.5602862238883972,0.0,0.8558114035087719,0.0,0.0,0.18181817719008275,0.07635579957232835,0.21078950806228175
My dishes come out sparkling clean every time with Cascade. Love this detergent!,EltaMD Pore-Friendly Sunscreen – Protection Without Clogging,0.21891671419143677,0.04,0.5016683340072632,0.0,0.8851825842696629,0.0,0.0,0.0,0.0,0.18286307027426252
My dishes come out sparkling clean every time with Cascade. Love this detergent!,"Finish Detergent – Tough on Grease, No Residue Left",0.3657269775867462,0.61,0.7603757381439209,0.0,0.8758710801393728,0.0,0.0,0.0,0.04613553376337414,0.29534548107037933
My dishes come out sparkling clean every time with Cascade. Love this detergent!,Finish Quantum Detergent – Stubborn Food Stains Gone,0.3513650894165039,0.61,0.7967141270637512,0.08333333333333333,0.8930260047281324,0.25,0.07245072449942534,0.12499999625000012,0.08272277501970134,0.3627346722567608
My dishes come out sparkling clean every time with Cascade. Love this detergent!,Gain Powder Detergent – Fresh-Smelling Laundry for Days,0.43477070331573486,0.08,0.7402924299240112,0.08333333333333333,0.8909574468085106,0.25,0.07245072449942534,0.13333332942222234,0.04093578014234018,0.30289708304950863
My dishes come out sparkling clean every time with Cascade. Love this detergent!,Hawaiian Tropic Waterproof Sunscreen – Pool Day Essential,0.34515681862831116,0.05,0.4313259720802307,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.18442401378243056
My dishes come out sparkling clean every time with Cascade. Love this detergent!,Hydro Flask Lightweight Insulation Mug – Stay Warm for Hours,0.2706158459186554,0.05,0.4454520642757416,0.0,0.8956937799043062,0.0,0.0,0.0,0.0,0.1846401877887448
My dishes come out sparkling clean every time with Cascade. Love this detergent!,La Roche-Posay Sensitive Skin Sunscreen – No Breakouts,0.24365222454071045,0.05,0.3159160614013672,0.0,0.8208333333333333,0.0,0.0,0.0,0.0,0.15893351325282346
My dishes come out sparkling clean every time with Cascade. Love this detergent!,La Roche-Posay Suncream – The Best in Sun Protection,0.24943338334560394,0.04,0.3455468416213989,0.0,0.8421052631578947,0.0,0.0,0.0,0.0,0.1641206097916553
My dishes come out sparkling clean every time with Cascade. Love this detergent!,"Neutrogena Daily Sunscreen – Quick Absorption, No Grease",0.22838425636291504,0.05,0.5161670446395874,0.0,0.8305555555555556,0.0,0.0,0.0,0.0,0.18056742850645088
My dishes come out sparkling clean every time with Cascade. Love this detergent!,Neutrogena Face & Body Sunscreen – All-Purpose Protection,0.27639755606651306,0.05,0.4826216399669647,0.0,0.8997727272727273,0.0,0.0,0.0,0.0,0.189865769256245
My dishes come out sparkling clean every time with Cascade. Love this detergent!,"Neutrogena Sunscreen – Soft, Protected Skin All Day",0.24188366532325745,0.04,0.36131513118743896,0.0,0.89725,0.0,0.0,0.0,0.0,0.1711609773900774
My dishes come out sparkling clean every time with Cascade. Love this detergent!,OMO Powder Detergent – Leaves Residue on Dark Clothes,0.356417715549469,0.09,0.7538934946060181,0.09090909090909091,0.8828125,0.25,0.0930285717147034,0.13333332942222234,0.09620140927411093,0.3051773457195127
My dishes come out sparkling clean every time with Cascade. Love this detergent!,Persil Powder Detergent – Powerful Stain Removal,0.31576430797576904,0.08,0.791379988193512,0.0,0.8423076923076923,0.0,0.0,0.0,0.05612175491366004,0.23173041593229263
My dishes come out sparkling clean every time with Cascade. Love this detergent!,Seventh Generation Powder Detergent – Great for Sensitive Skin,0.37510165572166443,0.08,0.6004814505577087,0.0,0.8516260162601625,0.0,0.0,0.0,0.03929808941101831,0.2162785791056171
My dishes come out sparkling clean every time with Cascade. Love this detergent!,Supergoop Premium Sunscreen – Worth Every Penny,0.3184880316257477,0.05,0.3870960474014282,0.0,0.8625244618395304,0.0,0.0,0.0,0.0,0.17978983787407848
My dishes come out sparkling clean every time with Cascade. Love this detergent!,"Tide Powder Detergent – Fresh, Clean Clothes Every Time",0.4549697935581207,0.1,0.8620269298553467,0.06666666666666667,0.9080459770114943,0.25,0.03422329897538253,0.12499999625000012,0.3627404594768095,0.35151923575486893
My dishes come out sparkling clean every time with Cascade. Love this detergent!,Yeti Thermal Mug – No More Cold Coffee!,0.39432546496391296,0.05,0.4980658292770386,0.0,0.8685993975903614,0.0,0.0,0.0,0.0,0.201221187981257
My dishes come out sparkling clean every time with Cascade. Love this detergent!,Zojirushi Scalding Hot Coffee Mug – Best Insulation Yet,0.30097922682762146,0.03,0.43500158190727234,0.0,0.9089147286821706,0.0,0.0,0.0,0.0,0.1860995041574516
My dishes come out sparkling clean every time with Cascade. Love this detergent!,Zojirushi Sleek Travel Mug – Perfect Fit for Car Holders,0.32932519912719727,0.05,0.4175911247730255,0.0,0.875,0.0,0.0,0.0,0.0,0.18576848043335809
My dishes have never been so spotless after a wash!,"Ariel Powder Detergent – Whites Brighter, Even in Cold Water",0.4172033965587616,0.06,0.6823279857635498,0.0,0.8541666666666667,0.0,0.0,0.0,0.0,0.223744227665442
My dishes have never been so spotless after a wash!,"Arm & Hammer Powder Detergent – Great Value, Lasts Forever",0.2633442282676697,0.07,0.6816584467887878,0.0,0.8895408163265306,0.0,0.0,0.0,0.0,0.2116159434869987
My dishes have never been so spotless after a wash!,"Banana Boat Beach-Saver Sunscreen – No Burns, Just Fun",0.2655295133590698,0.05,0.49452823400497437,0.0,0.8832191780821917,0.0,0.0,0.0,0.0,0.18814188060513734
My dishes have never been so spotless after a wash!,Cascade Complete Detergent – No Pre-Rinsing Needed for Grease,0.30262818932533264,0.58,0.6939743161201477,0.0,0.8933734939759036,0.0,0.0,0.0,0.0,0.2744417777134871
My dishes have never been so spotless after a wash!,"Cascade Platinum Detergent – Pricey, But Worth It for Results",0.23924502730369568,0.58,0.5367507934570312,0.0,0.9102439024390244,0.0,0.0,0.0,0.0,0.25180441368886125
My dishes have never been so spotless after a wash!,Cascade Sparkling Clean Detergent – Your Dishes Will Shine,0.45933037996292114,0.61,0.7553393840789795,0.09090909090909091,0.8814988290398127,0.2,0.12460753056511296,0.14285713826530627,0.2798391876699336,0.39382017116568413
My dishes have never been so spotless after a wash!,CeraVe Lightweight Sunscreen – Perfect Under Makeup,0.2280799150466919,0.05,0.49015936255455017,0.0,0.8268852459016394,0.0,0.0,0.0,0.0,0.17723605816698684
My dishes have never been so spotless after a wash!,Contigo All-Day Heat Retention Mug – Ideal for Travel,0.16462503373622894,0.03,0.41254010796546936,0.0,0.9083928571428571,0.0,0.0,0.0,0.0,0.1683953332049506
My dishes have never been so spotless after a wash!,Contigo Leak-Proof Mug – Toss in Your Bag with Confidence,0.315900593996048,0.04,0.5744711756706238,0.0,0.9023255813953488,0.0,0.0,0.0,0.0,0.20363303900689117
My dishes have never been so spotless after a wash!,Contigo Workday Travel Mug – Keeps Coffee Hot for Hours!,0.30827564001083374,0.04,0.5287343859672546,0.0,0.9308270676691729,0.0,0.0,0.0,0.0,0.20087078818302903
My dishes have never been so spotless after a wash!,"Coppertone Suncream – Strong Scent, Strong Protection",0.219363734126091,0.04,0.4608340561389923,0.0,0.8723809523809524,0.0,0.0,0.0,0.0,0.1769531936273373
My dishes have never been so spotless after a wash!,Dreft Baby Powder Detergent – Gentle on Baby Clothes,0.38158759474754333,0.06,0.666301965713501,0.0,0.8638961038961039,0.0,0.0,0.0,0.0,0.21908729603968313
My dishes have never been so spotless after a wash!,Ecover Eco-Friendly Detergent – Perfect for the Eco-Conscious,0.1542477011680603,0.05,0.48278307914733887,0.0,0.8543859649122807,0.0,0.0,0.0,0.0,0.17126852724751998
My dishes have never been so spotless after a wash!,EltaMD Pore-Friendly Sunscreen – Protection Without Clogging,0.21705631911754608,0.04,0.5182511806488037,0.0,0.8887640449438202,0.0,0.0,0.0,0.0,0.18489683830113002
My dishes have never been so spotless after a wash!,"Finish Detergent – Tough on Grease, No Residue Left",0.3102123737335205,0.59,0.7086240649223328,0.0,0.8808362369337979,0.0,0.0,0.0,0.0,0.276630297287739
My dishes have never been so spotless after a wash!,Finish Quantum Detergent – Stubborn Food Stains Gone,0.36174023151397705,0.59,0.7338512539863586,0.0,0.9030732860520094,0.0,0.0,0.0,0.0,0.2876294190613717
My dishes have never been so spotless after a wash!,Gain Powder Detergent – Fresh-Smelling Laundry for Days,0.30690982937812805,0.06,0.7338208556175232,0.0,0.902127659574468,0.0,0.0,0.0,0.0,0.2225398160633466
My dishes have never been so spotless after a wash!,Hawaiian Tropic Waterproof Sunscreen – Pool Day Essential,0.36086463928222656,0.05,0.5459486842155457,0.0,0.8489583333333334,0.0,0.0,0.0,0.0,0.20064129520345617
My dishes have never been so spotless after a wash!,Hydro Flask Lightweight Insulation Mug – Stay Warm for Hours,0.34241408109664917,0.04,0.5158268213272095,0.0,0.9117703349282297,0.0,0.0,0.0,0.0,0.2011123597057876
My dishes have never been so spotless after a wash!,La Roche-Posay Sensitive Skin Sunscreen – No Breakouts,0.25261083245277405,0.04,0.3549218773841858,0.0,0.828,0.0,0.0,0.0,0.0,0.1639480788707733
My dishes have never been so spotless after a wash!,La Roche-Posay Suncream – The Best in Sun Protection,0.23799604177474976,0.03,0.389560341835022,0.0,0.8508771929824561,0.0,0.0,0.0,0.0,0.16760373073246976
My dishes have never been so spotless after a wash!,"Neutrogena Daily Sunscreen – Quick Absorption, No Grease",0.2649029791355133,0.05,0.5450876951217651,0.0,0.8511111111111112,0.0,0.0,0.0,0.0,0.19012242059648773
My dishes have never been so spotless after a wash!,Neutrogena Face & Body Sunscreen – All-Purpose Protection,0.29872262477874756,0.04,0.5400848388671875,0.0,0.9114545454545454,0.0,0.0,0.0,0.0,0.19891800101116452
My dishes have never been so spotless after a wash!,"Neutrogena Sunscreen – Soft, Protected Skin All Day",0.2757432758808136,0.04,0.4334466755390167,0.0,0.905,0.0,0.0,0.0,0.0,0.18379888349109227
My dishes have never been so spotless after a wash!,OMO Powder Detergent – Leaves Residue on Dark Clothes,0.41747230291366577,0.07,0.7261849641799927,0.0,0.8914473684210527,0.0,0.0,0.0,0.0,0.23390051505719012
My dishes have never been so spotless after a wash!,Persil Powder Detergent – Powerful Stain Removal,0.40867879986763,0.07,0.7575840950012207,0.0,0.8528205128205129,0.0,0.0,0.0,0.0,0.23212037863215151
My dishes have never been so spotless after a wash!,Seventh Generation Powder Detergent – Great for Sensitive Skin,0.33326616883277893,0.06,0.6017604470252991,0.0,0.8524390243902439,0.0,0.0,0.0,0.0,0.20527396002759135
My dishes have never been so spotless after a wash!,Supergoop Premium Sunscreen – Worth Every Penny,0.23617315292358398,0.04,0.4041227698326111,0.0,0.8696673189823875,0.0,0.0,0.0,0.0,0.17221813797095362
My dishes have never been so spotless after a wash!,"Tide Powder Detergent – Fresh, Clean Clothes Every Time",0.4591463804244995,0.08,0.8715476989746094,0.0625,0.9256704980842911,0.2,0.045840548710047176,0.11764705467128042,0.1540947023933809,0.32404965369534544
My dishes have never been so spotless after a wash!,Yeti Thermal Mug – No More Cold Coffee!,0.37860020995140076,0.05,0.4494854807853699,0.0,0.880421686746988,0.0,0.0,0.0,0.0,0.19538970860930652
My dishes have never been so spotless after a wash!,Zojirushi Scalding Hot Coffee Mug – Best Insulation Yet,0.30915722250938416,0.03,0.380663126707077,0.0,0.9127131782945737,0.0,0.0,0.0,0.0,0.18139261416789276
My dishes have never been so spotless after a wash!,Zojirushi Sleek Travel Mug – Perfect Fit for Car Holders,0.3206855058670044,0.04,0.4050655663013458,0.0,0.8867088607594937,0.0,0.0,0.0,0.0,0.18360665921420488
My glasses come out clear and sparkling every single time.,"Ariel Powder Detergent – Whites Brighter, Even in Cold Water",0.4598310887813568,0.06,0.6340636610984802,0.0,0.8511904761904762,0.0,0.0,0.0,0.0,0.22278724734114594
My glasses come out clear and sparkling every single time.,"Arm & Hammer Powder Detergent – Great Value, Lasts Forever",0.30532750487327576,0.06,0.5894378423690796,0.0,0.8909438775510204,0.0,0.0,0.0,0.0,0.20507880275481952
My glasses come out clear and sparkling every single time.,"Banana Boat Beach-Saver Sunscreen – No Burns, Just Fun",0.2610182762145996,0.04,0.5453355312347412,0.0,0.8827054794520548,0.0,0.0,0.0,0.0,0.1921176985445995
My glasses come out clear and sparkling every single time.,Cascade Complete Detergent – No Pre-Rinsing Needed for Grease,0.3028085231781006,0.58,0.6022781729698181,0.0,0.8987198795180723,0.0,0.0,0.0,0.0,0.2648673972962212
My glasses come out clear and sparkling every single time.,"Cascade Platinum Detergent – Pricey, But Worth It for Results",0.315940260887146,0.58,0.5858771204948425,0.0,0.9082317073170731,0.0,0.0,0.0,0.0,0.2655610098554513
My glasses come out clear and sparkling every single time.,Cascade Sparkling Clean Detergent – Your Dishes Will Shine,0.4879738390445709,0.61,0.7619534134864807,0.0,0.8776346604215457,0.0,0.0,0.3076923034319527,0.32296297949918207,0.3742463550981925
My glasses come out clear and sparkling every single time.,CeraVe Lightweight Sunscreen – Perfect Under Makeup,0.26387038826942444,0.05,0.5379310846328735,0.0,0.8221311475409836,0.0,0.0,0.0,0.0,0.18599251338258685
My glasses come out clear and sparkling every single time.,Contigo All-Day Heat Retention Mug – Ideal for Travel,0.19624149799346924,0.03,0.4320579171180725,0.0,0.9125,0.0,0.0,0.0,0.0,0.17453326834572686
My glasses come out clear and sparkling every single time.,Contigo Leak-Proof Mug – Toss in Your Bag with Confidence,0.30154603719711304,0.04,0.5753128528594971,0.0,0.9020348837209302,0.0,0.0,0.0,0.0,0.2020993081975045
My glasses come out clear and sparkling every single time.,Contigo Workday Travel Mug – Keeps Coffee Hot for Hours!,0.37416496872901917,0.04,0.5714769959449768,0.0,0.9288847117794486,0.0,0.0,0.0,0.0,0.21272518627260498
My glasses come out clear and sparkling every single time.,"Coppertone Suncream – Strong Scent, Strong Protection",0.22418688237667084,0.04,0.5006561279296875,0.0,0.8747619047619047,0.0,0.0,0.0,0.0,0.1821783238964737
My glasses come out clear and sparkling every single time.,Dreft Baby Powder Detergent – Gentle on Baby Clothes,0.5014126896858215,0.06,0.6165661215782166,0.0,0.8564935064935064,0.0,0.0,0.0,0.0,0.2260524797508383
My glasses come out clear and sparkling every single time.,Ecover Eco-Friendly Detergent – Perfect for the Eco-Conscious,0.1385834664106369,0.05,0.42235779762268066,0.0,0.8547149122807017,0.0,0.0,0.0,0.0,0.16285068625711327
My glasses come out clear and sparkling every single time.,EltaMD Pore-Friendly Sunscreen – Protection Without Clogging,0.23465760052204132,0.04,0.5580182671546936,0.0,0.891502808988764,0.0,0.0,0.0,0.0,0.19157540851838878
My glasses come out clear and sparkling every single time.,"Finish Detergent – Tough on Grease, No Residue Left",0.33443912863731384,0.58,0.5759550333023071,0.0,0.8815331010452961,0.0,0.0,0.0,0.0,0.2635474736649908
My glasses come out clear and sparkling every single time.,Finish Quantum Detergent – Stubborn Food Stains Gone,0.3507190942764282,0.59,0.5946708917617798,0.0,0.901595744680851,0.0,0.0,0.0,0.0,0.2707761923021177
My glasses come out clear and sparkling every single time.,Gain Powder Detergent – Fresh-Smelling Laundry for Days,0.3607359826564789,0.06,0.6035875678062439,0.0,0.9004137115839244,0.0,0.0,0.0,0.0,0.2138596957829608
My glasses come out clear and sparkling every single time.,Hawaiian Tropic Waterproof Sunscreen – Pool Day Essential,0.32832035422325134,0.05,0.5206009745597839,0.0,0.8489583333333334,0.0,0.0,0.0,0.0,0.19420885134626317
My glasses come out clear and sparkling every single time.,Hydro Flask Lightweight Insulation Mug – Stay Warm for Hours,0.39201000332832336,0.04,0.5401158332824707,0.0,0.9100478468899522,0.0,0.0,0.0,0.0,0.2091304092778607
My glasses come out clear and sparkling every single time.,La Roche-Posay Sensitive Skin Sunscreen – No Breakouts,0.24927933514118195,0.04,0.38196924328804016,0.0,0.8283333333333334,0.0,0.0,0.0,0.0,0.16662021241806171
My glasses come out clear and sparkling every single time.,La Roche-Posay Suncream – The Best in Sun Protection,0.2140074372291565,0.03,0.452775776386261,0.0,0.8530701754385965,0.0,0.0,0.0,0.0,0.17220593211711266
My glasses come out clear and sparkling every single time.,"Neutrogena Daily Sunscreen – Quick Absorption, No Grease",0.3037920892238617,0.05,0.5012990832328796,0.0,0.85,0.0,0.0,0.0,0.0,0.1894545747174157
My glasses come out clear and sparkling every single time.,Neutrogena Face & Body Sunscreen – All-Purpose Protection,0.3148667514324188,0.03,0.5923216342926025,0.0,0.9104545454545454,0.0,0.0,0.0,0.0,0.20529365901995186
My glasses come out clear and sparkling every single time.,"Neutrogena Sunscreen – Soft, Protected Skin All Day",0.3465610146522522,0.03,0.49656036496162415,0.0,0.905,0.0,0.0,0.0,0.0,0.1975690421793196
My glasses come out clear and sparkling every single time.,OMO Powder Detergent – Leaves Residue on Dark Clothes,0.45083460211753845,0.06,0.6042800545692444,0.0,0.8898026315789473,0.0,0.0,0.0,0.0,0.22276858758508114
My glasses come out clear and sparkling every single time.,Persil Powder Detergent – Powerful Stain Removal,0.40825319290161133,0.06,0.5917548537254333,0.0,0.8596153846153847,0.0,0.0,0.0,0.0,0.21329149236026992
My glasses come out clear and sparkling every single time.,Seventh Generation Powder Detergent – Great for Sensitive Skin,0.34528303146362305,0.05,0.5007370114326477,0.0,0.8511178861788617,0.0,0.0,0.0,0.0,0.1941264365639036
My glasses come out clear and sparkling every single time.,Supergoop Premium Sunscreen – Worth Every Penny,0.3146965205669403,0.04,0.4768688678741455,0.0,0.8708414872798435,0.0,0.0,0.0,0.0,0.1891563195245477
My glasses come out clear and sparkling every single time.,"Tide Powder Detergent – Fresh, Clean Clothes Every Time",0.5227909684181213,0.07,0.716705858707428,0.06666666666666667,0.9269636015325671,0.25,0.03422329897538253,0.12499999625000012,0.17469239260552533,0.32078253146174346
My glasses come out clear and sparkling every single time.,Yeti Thermal Mug – No More Cold Coffee!,0.4548479914665222,0.04,0.54156893491745,0.0,0.8825301204819277,0.0,0.0,0.0,0.0,0.21321633854065553
My glasses come out clear and sparkling every single time.,Zojirushi Scalding Hot Coffee Mug – Best Insulation Yet,0.3424731492996216,0.02,0.46906277537345886,0.0,0.9147286821705426,0.0,0.0,0.0,0.0,0.19402940076040254
My glasses come out clear and sparkling every single time.,Zojirushi Sleek Travel Mug – Perfect Fit for Car Holders,0.39771318435668945,0.05,0.538266658782959,0.0,0.8900316455696202,0.0,0.0,0.0,0.0,0.20844572096769654
My go-to detergent for all of my family’s laundry needs.,"Ariel Powder Detergent – Whites Brighter, Even in Cold Water",0.4181678295135498,0.6,0.6072643995285034,0.125,0.8452380952380952,0.3333333333333333,0.13002177746964277,0.16666666291666676,0.07870893949125286,0.36715567083233824
My go-to detergent for all of my family’s laundry needs.,"Arm & Hammer Powder Detergent – Great Value, Lasts Forever",0.2682759761810303,0.6,0.740939199924469,0.0,0.8971088435374149,0.0,0.0,0.11764705591695508,0.35630042933313816,0.33114127832144524
My go-to detergent for all of my family’s laundry needs.,"Banana Boat Beach-Saver Sunscreen – No Burns, Just Fun",0.2255702167749405,0.04,0.39764299988746643,0.0,0.8778538812785388,0.0,0.0,0.0,0.0,0.17122967754899399
My go-to detergent for all of my family’s laundry needs.,Cascade Complete Detergent – No Pre-Rinsing Needed for Grease,0.3436020612716675,0.06,0.6351489424705505,0.1,0.8930722891566265,0.3333333333333333,0.06675540639996079,0.14285713948979603,0.13328417694886527,0.30089481656342226
My go-to detergent for all of my family’s laundry needs.,"Cascade Platinum Detergent – Pricey, But Worth It for Results",0.2329901158809662,0.06,0.4806784689426422,0.0,0.9089430894308943,0.0,0.0,0.0,0.07642786054574813,0.19544883720002787
My go-to detergent for all of my family’s laundry needs.,Cascade Sparkling Clean Detergent – Your Dishes Will Shine,0.386256605386734,0.07,0.6599341630935669,0.0,0.8641686182669789,0.0,0.0,0.0,0.07870893949125286,0.22878536958205922
My go-to detergent for all of my family’s laundry needs.,CeraVe Lightweight Sunscreen – Perfect Under Makeup,0.20249855518341064,0.04,0.4251706600189209,0.0,0.8360655737704918,0.0,0.0,0.0,0.0,0.1670816432192026
My go-to detergent for all of my family’s laundry needs.,Contigo All-Day Heat Retention Mug – Ideal for Travel,0.20156192779541016,0.03,0.33215829730033875,0.0,0.9125,0.0,0.0,0.0,0.0,0.1640244694550832
My go-to detergent for all of my family’s laundry needs.,Contigo Leak-Proof Mug – Toss in Your Bag with Confidence,0.25858011841773987,0.04,0.5218181610107422,0.0,0.9007751937984496,0.0,0.0,0.0,0.0,0.19124149702521465
My go-to detergent for all of my family’s laundry needs.,Contigo Workday Travel Mug – Keeps Coffee Hot for Hours!,0.2850736081600189,0.03,0.47275593876838684,0.0,0.9273182957393483,0.0,0.0,0.0,0.0,0.19057198251863935
My go-to detergent for all of my family’s laundry needs.,"Coppertone Suncream – Strong Scent, Strong Protection",0.18655820190906525,0.04,0.4427574872970581,0.0,0.8736507936507937,0.0,0.0,0.0,0.0,0.1714407203174352
