title,label
"Exposures Before Issuance of Stay-at-Home Orders Among Persons with Laboratory-Confirmed COVID-19 - Colorado, March 2020",0
"Characteristics of Adult Outpatients and Inpatients with COVID-19 - 11 Academic Medical Centers, United States, March-May 2020",0
"Serial Laboratory Testing for SARS-CoV-2 Infection Among Incarcerated and Detained Persons in a Correctional and Detention Facility - Louisiana, April-May 2020",0
"COVID-19 Outbreak Among College Students After a Spring Break Trip to Mexico - Austin, Texas, March 26-April 5, 2020",0
COVID-19 Webinar and Partner Calls Videos,0
Changing Paths During the Pandemic,0
Covid-19 Videos,0
Visiting Beaches and Pools,0
Studying the disease,0
Monitoring and tracking the disease,0
Identifying the source of the outbreak,0
Developing Guidance to Protect the Public’s Health,0
About COVID-19 Epidemiology,0
Support For Teens and Young Adults,0
Helping Children Cope,0
Coping with Stress,0
"""Higher education is one of America's strongest export sectors. Over 1 million international students studied at American universities, (in the) 2018-19 school year. They contributed over $40 billion to the economy.”",0
"“Taxpayers spent $70,000,000 to develop this drug ( remdesivir).""",0
"Says 1 in 5 Texans did not have health insurance coverage before the pandemic, and now “nearly 1 in 3 Texans under the age of 65 don’t have access to health care insurance.”",0
Says the U.S. Senate is “dominated by millionaires” and that he is “not one of them.”,0
"“The CDC tried to develop clear guidelines about what the stages of re-opening should look like — the administration delayed and scaled them back.""",0
Federal aid for state and local governments through a proposed coronavirus relief bill would amount to “half of what the Republicans put onto the national debt.”,0
"“New Zealand let health experts” rather than politicians make decisions about how to deal with COVID-19, “and as of today they have zero COVID cases.”",0
"“Kids are less likely to get it (COVID-19). You know, they’re less likely to spread. So I think there’s some pretty good data out there that will help alleviate some of the concerns.”",0
Says Joe Biden has said 150 million Americans died from guns and another 120 million from COVID-19,0
"Say Wisconsin Republican lawmakers have done nothing ""while neighboring states like Minnesota, Illinois and Michigan have already implemented safety precautions like requiring individuals to wear masks.""",0
“Five veterinary labs have their CLIA certification to officially test human patients. There are a lot of labs who are doing surveillance testing that don't need the CLIA certification.”,0
"“There have been five randomized controlled, placebo controlled trials that do not show any benefit to hydroxychloroquine.”",0
There’s a “direct correlation” between North Carolina’s mask requirement and COVID-19 stabilization.,0
"“If the vaccine came out tomorrow, how in the heck would we get it to people? There is no game plan.”",0
The United States is “the only major industrial economy to have its unemployment rate triple” since the coronavirus pandemic began.,0
"“In West Virginia alone, overdoses have increased by 50% during the #COVID-19 pandemic.”",0
"“The fact is that in terms of the risk to schoolkids, this is lower risk than seasonal influenza.”",0
"In April, when asked how he would handle the COVID-19 pandemic, Tommy Tuberville ""said he didn't have a clue"" and after winning the Republican nomination in July, ""he still said he didn't have a clue.""",0
Coronavirus Outbreak: Live Updates,0
"Screen Time Doesn’t Hurt Kids’ Social Skills, Study Finds",0
Here’s Exactly Where We Are with Vaccines and Treatments for COVID-19,0
Here’s What Happens to the Body After Contracting the New Coronavirus,0
Why You Should Be Skeptical of Early Results of COVID-19 Drug,0
What Your Social Media Posts Say About Your Stress Level Right Now,0
Rural America Could Be the Region Hardest Hit by the COVID-19 Outbreak,0
Experts Warning: Don’t Use Off-Label Medications for COVID-19 Treatment,0
Why Soaking Up the Sun to Treat COVID-19 Isn’t a Bright Idea,0
What to Know About a Long Recovery Period After Surviving COVID-19,0
"Why Cooking Chicken to 165 Degrees Is Critical for Ensuring Safety, Preventing Illness",0
Why COVID-19 is Hitting Men Harder Than Women,0
What to Know About COVID-19 Testing Right Now,0
Toddlers to Teens: How to Help Kids Cope with Stress from COVID-19,0
Losing Your Sense of Smell May Be an Early Symptom of COVID-19,0
1 in 5 Cancer Survivors Stays at Their Job Due to Fears of Losing Health Insurance,0
How Donating Your Plasma Can Help Others During the COVID-19 Pandemic,0
How Parents Can Help Themselves and Their Children with COVID-19 Stress,0
Americans Are Accidentally Poisoning Themselves with Cleaning Supplies,0
The Unusual COVID-19 Symptoms You Can Miss,0
Want to Help COVID-19 Researchers? You Don’t Have to Leave Your Living Room,0
From Protests to Parties: Why Gathering in Groups Is a Terrible Idea Right Now,0
FDA Issues Warning About Hydroxychloroquine Over Heart Issues,0
COVID-19 Racing Through Nursing Homes: What Families Can Do,0
As Many as 50 Percent of People with COVID-19 Aren’t Aware They Have the Virus,0
"Not Sure You Have COVID-19? Here Are the Symptoms for Coronavirus, Flu, and Allergies",0
Controversial Studies Find COVID-19 May Be Far More Widespread Than Previously Known,0
Risk of Death from COVID-19 Four Times Greater for Those with Diabetes,0
How Mild COVID-19 Symptoms Can Quickly Turn Serious,0
COVID-19 Has Taken Away the Village: How New Parents Can Cope,0
How COVID-19 Is Making Daily Life Challenging for Those with Autism,0
How Alcohol Can Affect Your Immune System,0
What It’s Like to Be a Nurse Working on the Front Lines of COVID-19,0
What We Know About the Long-Term Effects of COVID-19,0
Can the U.S. Safely ‘Reopen’ on May 1? Here’s What the Health Experts Think,0
People Hospitalized with COVID-19 Now Facing the Risk of Kidney Damage,0
Anesthesiologists Are Vital in the COVID-19 Fight: The Toll It Takes,0
How to Advocate for a Family Member Hospitalized with COVID-19,0
6 Ways to Be a More Considerate Shopper During COVID-19,0
Could We Be Stuck With Physical Distancing Until 2022?,0
Can You Develop COVID-19 Twice? Here’s What We Know,0
Paper Towels Better Than Air Dryers to Stop Virus Spread,0
Experimental Drugs May Help Keep COVID-19 Patients Off Ventilators,0
3 Simple Ways to Stay Active While You’re Stuck at Home,0
Rural America Could Be the Region Hardest Hit by the COVID-19 Outbreak,0
Gloves Won’t Reduce Your Risk of COVID-19 at the Grocery Store: Here’s What Will,0
As Many as 50 Percent of People with COVID-19 Aren’t Aware They Have the Virus,0
What California Has Done Right in Battling COVID-19,0
It’s Too Early to Know If Hydroxychloroquine Will Help Treat People with COVID-19,0
Can Clothes and Shoes Track COVID-19 into Your House? What to Know,0
How Sheltering in Place Could Be Throwing Your Skin Out of Balance,0
"Why a Virtual Visit to the Doctor May Be the Safest, Most Affordable Option",0
Herbal Remedies and COVID-19: What to Know,0
"What Happens as More Police, Firefighters, and Paramedics Get Sick with COVID-19?",0
Why COVID-19 is Hitting Men Harder Than Women,0
"HIV and COVID-19: Risks, Concerns, and the Best Way to Protect Yourself",0
Has COVID-19 Peaked in the U.S.? Here’s What We Know,0
The Best Materials to Make a Homemade Face Mask,0
Here’s Exactly Where We Are With Vaccines and Treatments for COVID-19,0
Happy Hours: More People Drinking While Working from Home During COVID-19,0
Why the African American Community Is Being Hit Hard by COVID-19,0
"Foods with a Long Shelf Life: 9 to Buy, 6 to Avoid",0
"‘False Negatives’ in COVID-19 Testing: If You Have Symptoms, Assume You Have the Disease",0
How to Build Daily and Weekly Routines as Shelter-in-Place Drags On,0
Here’s What You Should Do If You Have a ‘Mild’ Case of COVID-19,0
"Sidewalk Chalk, Music, and Teddy Bears: How People Are Lifting Others’ Spirits During COVID-19",0
CDC Says Some People Can Get Back to Work: Here’s What the Experts Think,0
"COVID-19 Is Creating Fear, Frustration With Soldiers, Sailors",0
"How to Clean and Kill COVID-19, But Avoid Harsh Chemicals",0
Why It’ll Still Take More Than a Year to Develop a COVID-19 Vaccine,0
What It’s Like to Have a ‘Mild’ Case of COVID-19,0
Don’t Rely on Supplements to Treat or Prevent COVID-19,0
COVID-19 Can Have Serious Effects on People with Mental Health Disorders,0
COVID-19 Poses a Higher Risk for People with Asthma: What You Can Do,0
How I Stopped Stressing and Embraced My Kid’s Distance Learning,0
COVID-19 Will Mutate — What That Means for a Vaccine,0
Why Face Masks Are Crucial Now in the Battle Against COVID-19,0
How a Pet Can Help You While You Shelter in Place,0
How Antibody Testing Can Help Us Fight COVID-19,0
How COVID-19 Could Affect Kids’ Long-Term Social Development,0
Caring for Someone with Alzheimer’s During the COVID-19 Outbreak: 5 Tips,0
From Pain Meds to Condoms: Other Medical Supply Shortages Under COVID-19,0
COVID-19 Could Become a Seasonal Illness: What We’ll Need to Do,0
How Even One Social Gathering Can Quickly Spread COVID-19,0
What Life Is Like on the Front Lines of the COVID-19 Outbreak,0
"What to Know About Diabetes, Blood Pressure Meds and COVID-19",0
Here’s the Smartest and Safest Way to Grocery Shop During COVID-19,0
People Who Vape May Face Higher Health Risks with COVID-19,0
How Home Healthcare Workers Are Navigating the COVID-19 Outbreak,0
What It’s Like to Be Immunocompromised During the COVID-19 Outbreak,0
How to Clean Common Surfaces During the COVID-19 Outbreak,0
How to Keep Your Teeth Healthy During the COVID-19 Outbreak,0
Can COVID-19 Damage Your Heart? Here’s What We Know,0
Here’s How to Clean Your Groceries During the COVID-19 Outbreak,0
How South Korea Successfully Battled COVID-19 While the U.S. Didn’t,0
It’s Critical Parents Make Kids Follow Social Distancing Guidelines,0
Stress About COVID-19 Keeping You Awake? 6 Tips for Better Sleep,0
"Yes, COVID-19 Is on the Rise: Here’s Why Social Distancing Is Still Key",0
Don’t Put Off Talking to Your Roommate About Social Distancing,0
"Not Sure You Have COVID-19? Here Are the Symptoms for Coronavirus, Flu, and Allergies",0
There Isn’t Enough Medical Gear for Doctors and Nurses: What People Are Doing to Help,0
Don’t Let These 5 Myths About COVID-19 Interfere with Your Safety,0
What Does a Stay-at-Home Order Mean? 11 Questions Answered,0
"COVID-19 Timeline: What Outbreak Could Look Like in 3 Months, 6 Months, 1 Year",0
Not Enough Tests: Doctors Starting to Limit Who Gets Tested for COVID-19,0
"Resist Using Pot, Alcohol to Ease Fears During COVID-19 Outbreak",0
Here’s What Could Happen If Doctors Get COVID-19,0
5 Tips to Help You Talk to Your Older Parents About Social Distancing,0
What Experts Say You Can Do to Treat Yourself at Home If You Have a Mild Case of COVID-19,0
Experts Warning: Don’t Use Off-Label Medications for COVID-19 Treatment,0
Why You Need to Act Even If There Aren’t Any COVID-19 Cases in Your Town,0
"Washing Hands, Staying Home, and Flattening the Curve with COVID-19 Explained",0
How the COVID-19 Outbreak Is Affecting Healthcare for People with Cancer,0
How People in Addiction Recovery Are Dealing with the Isolation of COVID-19,0
Does Your Blood Type Increase Your Risk for Coronavirus?,0
Here’s What We Know About Ibuprofen and COVID-19,0
Here Are 5 Ways Spring-Cleaning Can Make You Healthier,0
Nearly 40% of Those Hospitalized for COVID-19 Are Under 55,0
This Is What It Looks Like to Be #HighRiskCOVID19,0
Got Questions About Social Distancing? These Experts Have Answers,0
How to Talk to Your Kids About the COVID-19 Outbreak,0
People with Diabetes May Have Higher Risk for COVID-19: Here’s What to Do,0
"The Need Is Great, but Is It Safe to Donate Blood During the COVID-19 Outbreak?",0
7 Tips to Keep Your Skin Healthy While Washing Your Hands Often,0
How Many People in the United States Actually Have COVID-19?,0
When and How to Clean Your Phone During the COVID-19 Outbreak,0
How a Chat App Can Help Relieve Loneliness During the COVID-19 Outbreak,0
"If You’re Pregnant, Here’s What to Know About the Coronavirus",0
Being Mindful of Your Mental Health During the COVID-19 Outbreak,0
Why You Might Want to Think Twice Before Making Your Own Hand Sanitizer,0
What It’s Like to Be an ER Doctor During the Coronavirus Outbreak,0
Can Hospitals Handle a Surge of COVID-19 Cases?,0
Here’s What It’s Like to Live in the Quarantine Zone,0
How the Novel Coronavirus Spreads in Public Places and How to Protect Yourself,0
How to Exercise at Home If You’re Avoiding the Gym During the COVID-19 Outbreak,0
"There Is No Cure for COVID-19, No Matter What the Internet Says",0
"No Music, No Sports: Why It’s Important to Cancel Public Events Amid COVID-19 Outbreak",0
What Does It Mean to Declare a Pandemic?,0
Here’s How COVID-19 Compares to Past Outbreaks,0
Can We Learn Anything from the SARS Outbreak to Fight COVID-19?,0
What Is Going On with the Coronavirus Tests?,0
How the COVID-19 Outbreak in the U.S. May Unfold in the Coming Days,0
You Probably Touch Your Face 16 Times an Hour: Here’s How to Stop,0
What Is the Cost of Getting Tested and Treated for the Coronavirus?,0
Here’s What Older At-Risk People Should Know About the Coronavirus,0
Think You Have the Coronavirus? Here’s What to Do Next,0
"Ask an Expert: An Epidemiologist Answers Our Questions About the Coronavirus, Quarantines, and Face Masks",0
What Medications to Get to Prep for a Coronavirus Infection,0
How to Prep for the Coronavirus at Home,0
Will the Coronavirus Outbreak Get Better This Summer? Maybe Not,0
Asking This One Question May Help Slow Down Coronavirus Outbreak,0
What to Know as Flu Season Nears Peak,0
How the U.S. Is Preparing for a Major Coronavirus Outbreak,0
When Will We Know If the Coronavirus Is a Global Pandemic?,0
How to Protect Yourself While Traveling During the Coronavirus Outbreak,0
Here’s What Happens to the Body After Contracting the Coronavirus,0
How Lack of Sick Leave in U.S. Can Make Outbreaks Like Coronavirus Worse,0
How the U.S. Is Preparing for a Major Coronavirus Outbreak,0
‘Super Spreaders’ of the Coronavirus May Be a Threat,0
Why You Don’t Need to Panic About the New Coronavirus,0
Don’t Fall for These 3 Myths About the New Coronavirus,0
Forget the Toilet Seat — Shower Curtains Have Most Germs in Your Bathroom,0
How Flu and HIV Meds May Help Fight the New Coronavirus,0
"Sorry, You Might Get the Flu Twice This Year — Here’s Why",0
What Health Experts Are Doing to Stop the Coronavirus from Spreading in the U.S.,0
How Long Will It Take to Develop a Vaccine for Coronavirus?,0
"If You’re Worried About the New Coronavirus, Here’s How to Protect Yourself",0
"Where Did the New Coronavirus Come From? Potentially a Bat, Snake, or Pangolin",0
There Are 4 FDA-Approved Drugs to Treat Flu Symptoms — Here’s What to Know,0
Why Seeing a Doctor Within 48 Hours of Flu Symptoms Is Critical,0
Why People Under 40 Aren’t Making It a Priority to Get a Flu Shot,0
"Flu Taking a Toll, Pediatric Deaths Hit 17-Year High",0
I Never Get Sick. Why Do I Need the Flu Shot?,0
Germs at the Gym: How to Work Out Without Worry,0
Why You Won’t Get the Flu and a Cold at the Same Time,0
"Flu Season 2019: Cases Top 5 Million, Infections May Increase Over the Holidays",0
Flu Season Off to Early Start: More Than 3 Million Cases in the U.S.,0
Many Daycare Centers Don’t Require Kids or Adults to Get Flu Shots,0
Why Do Some States Make It Difficult for Children to Get Flu Shots?,0
Here’s Where Flu Activity Is the Highest Right Now,0
4 Debunked Myths About Living with Asthma During Cold and Flu Season,0
Why a Flu Shot Is Essential for People with Heart Disease,0
Flu Season Update: Where the Virus Is Hitting and What Shots Are in Short Supply,0
Blood Clotting a Significant Cause of Death in Patients With COVID-19,0
Clinicians Warn of the Dangers of Equating COVID-19 With High Altitude Pulmonary Edema,0
"Experts Issue Guide on Lung Cancer Screening, Management During COVID-19",0
"Nursing Homes Prepared for Pandemics, but COVID-19 Reveals Gaps",0
Antiviral Remdesivir Prevents Disease Progression in Monkeys With COVID-19,0
Influenza: Researchers Show That New Treatment Reduces Spread of Virus,0
Antiviral drug baloxavir reduces transmission of flu virus among ferrets,0
Study Finds Remdesivir Effective Against a Key Enzyme of Coronavirus That Causes COVID-19,0
Loss of Smell and Taste Validated as COVID-19 Symptoms in Patients With High Recovery Rate,0
"Common Coronaviruses Are Highly Seasonal, With Most Cases Peaking in Winter Months",0
COVID-19: Scientists Find Promising First Step in Antiviral Treatment,0
What type of cells does the novel coronavirus attack?,0
"Engineered virus might be able to block coronavirus infections, mouse study shows",0
Wearing surgical masks in public could help slow COVID-19 pandemic's advance,0
Coronavirus: Virological Findings from Patients Treated in a Munich Hospital,0
Possible coronavirus drug identified,0
Clues to COVID-19 Coronavirus's Vulnerability Emerge from an Antibody Against SARS,0
Rapid Infectious Disease Shifts in Chinese Children and Adolescents Prior to COVID-19,0
Vaccine candidate against SARS-CoV-2 being tested,0
Trial Drug Can Significantly Block Early Stages of COVID-19 in Engineered Human Tissues,0
"COVID-19 Vaccine Candidate Shows Promise, Research Shows",0
Solving a Medical Mystery and Changing CDC Screenings for COVID-19,0
Hopes for Pandemic Respite This Spring May Depend Upon What Happens Indoors,0
Phage Capsid Against Influenza: Perfectly Fitting Inhibitor Prevents Viral Infection,0
"Lessons from the Spanish Flu: Early Restrictions Lowered Disease, Mortality Rates",0
UK local authorities not ready for the number of deaths from Covid-19,0
"COVID-19 Linked to Cardiac Injury, Worse Outcomes for Patients With Heart Conditions",0
Some COVID-19 Patients Still Have Coronavirus After Symptoms Disappear,0
"Missing Link in Coronavirus Jump from Bats to Humans Could Be Pangolins, Not Snakes",0
A Possible Treatment for COVID-19 and an Approach for Developing Others,0
COVID-19: Low Risk of Coronavirus Spreading Through Tears,0
How tissues harm themselves during wound healing,0
Wuhan study shows lying face down improves breathing in severe COVID-19,0
"ACE inhibitors and angiotensin receptor blockers may increase the risk of severe COVID-19, paper suggests",0
Coronavirus SARS-CoV2: BESSY II Data Accelerate Drug Development,0
"Understanding How COVID-19 Affects Children Vital to Slowing Pandemic, Doctors Say",0
Public Health Leadership Paramount to Emerging Coronavirus Pandemic,0
Portable AI device turns coughing sounds into health data for flu and pandemic forecasting,0
New Drug Target Found for COVID-19,0
Median incubation period for COVID-19,0
New Coronavirus Stable for Hours on Surfaces,0
COVID-19: The Immune System Can Fight Back,0
"Coronavirus Spreads Quickly and Sometimes Before People Have Symptoms, Study Finds",0
COVID-19 Appears Less Severe in Children,0
Scientists Identify Potential Targets for Immune Responses to Novel Coronavirus,0
"Potential Therapeutic Agents, Vaccines for COVID-19",0
Knowing More About a Virus Threat May Not Satisfy You,0
Individual Response to COVID-19 'as Important' as Government Action,0
Preventing Spread of SARS Coronavirus-2 in Humans,0
"App, AI Work Together to Provide Rapid at-Home Assessment of Coronavirus Risk",0
Chest CT Findings in Coronavirus Disease (COVID-19) Pneumonia,0
The World Faces an Air Pollution 'Pandemic',0
Novel Coronavirus (COVID-19) Imaging Features Overlap With SARS and MERS,0
COVID-19 a Reminder of the Challenge of Emerging Infectious Diseases,0
Drug Meant for Ebola May Also Work Against Coronaviruses,0
"New Compounds Thwart Multiple Viruses, Including Coronavirus",0
No Benefit Found in Using Broad-Spectrum Antibiotics as Initial Pneumonia Treatment,0
COVID-19 Vaccine Development,0
"Atomic Structures Mapped in Measles, Mumps, Flu and RSV",0
New Pathogenic Mechanism for Influenza NS1 Protein Found,0
Remdesivir Prevents MERS Coronavirus Disease in Monkeys,0
New 'Universal' Target for Antiviral Treatment,0
New Details on How a Viral Protein Puts the Brakes on Virus Replication,0
Portable Lab You Plug Into Your Phone Can Diagnose Illnesses Like Coronavirus,0
Steroids Could Do More Harm Than Good in Treating Coronavirus,0
New Tool Monitors Real Time Mutations in Flu,0
Nanoparticles Produced from Burning Coal Result in Damage to Mice Lungs,0
Radiologists Describe Coronavirus Imaging Features,0
First Childhood Flu Helps Explain Why Virus Hits Some People Harder Than Others,0
Exposing a Virus's Hiding Place Reveals New Potential Vaccine,0
"Whole Genome of Novel Coronavirus, 2019-nCoV, Sequenced",0
Rapid Weather Swings Increase Flu Risk,0
Infectious Disease Experts Warn of Outbreak Risks in US Border Detention Centers,0
Pneumonia Recovery Reprograms Immune Cells of the Lung,0
New Treatment Kills Off Infection That Can Be Deadly to Cystic Fibrosis Patients,0
Novel Coronavirus That Recently Emerged in China,0
Coronavirus Outbreak in China Traced to Snakes,0
Full Influenza Vaccination Among Children Cuts Hospitalization in Half,0
Universal Flu Vaccine Protects Against 6 Influenza Viruses in Mice,0
Can the Flu Shot Help Fight Cancer?,0
Why Your First Battle With Flu Matters Most,0
Domestic Animals Link Virus Spread Among Humans and Wildlife,0
Scientists Uncover Structure of Key Pneumonia Virus Enzyme,0
Virtual Reality Could Help Flu Vaccination Rates,0
Building a Better Flu Shot,0
New Flu Drug Drives Drug Resistance in Influenza Viruses,0
Ketogenic Diet Helps Tame Flu Virus,0
How Fibrosis Progresses in the Human Lung,0
Vaccine Reduces Likelihood of Severe Pneumonia,0
"New Vaccine Protects from Widespread, Costly Infection, Mice Study Shows",0
"Best Practice Treatment Guidelines Help Doctors Identify, Treat Vaping-Associated Lung Injuries",0
NIH clinical trial shows Remdesivir accelerates recovery from advanced COVID-19,0
IH mobilizes national innovation initiative for COVID-19 diagnostics,0
NIAID strategic plan details COVID-19 research priorities,0
Expert U.S. panel develops NIH treatment guidelines for COVID-19,0
Antiviral remdesivir prevents disease progression in monkeys with COVID-19,0
Investigational chimp adenovirus MERS-CoV vaccine protects monkeys,0
NIH to launch public-private partnership to speed COVID-19 vaccine and treatment options,0
NIH study validates decontamination methods for re-use of N95 respirators,0
NIH begins study to quantify undetected cases of coronavirus infection,0
"NIH clinical trial of hydroxychloroquine, a potential therapy for COVID-19, begins",0
Autoimmunity may be rising in the United States,0
NIDA Director outlines potential risks to people who smoke and use drugs during COVID-19 pandemic,0
The National Library of Medicine expands access to coronavirus literature through PubMed Central,0
COVID-19 workers get training to protect their own health,0
New coronavirus stable for hours on surfaces,0
NIH clinical trial of investigational vaccine for COVID-19 begins,0
NIH Reports First Known Employee with COVID-19 Infection,0
COVID-19 a Reminder of the Challenge of Emerging Infectious Diseases,0
NIH clinical trial of remdesivir to treat COVID-19 begins,0
Remdesivir prevents MERS coronavirus disease in monkeys,0
NIH officials discuss novel coronavirus that recently emerged in China,0
Tiny airborne particles may carry the new coronavirus,0
What are the effects of COVID-19 on the lungs?,0
COVID-19: Are the testes really a coronavirus reservoir?,0
COVID-19: Vaccine trials and antibody testing provide fresh,0
"Loss of smell may suggest milder COVID-19, study finds",0
COVID-19 global impact: How the coronavirus is affecting the,0
How to disinfect clothes: Tips for coronavirus (COVID-19,0
Are blood clots to blame for COVID-19 deaths?,0
"New coronavirus targets cells in the nose, lungs, and gut",0
"COVID-19: Hand sanitizers inactivate novel coronavirus, study",0
Could an antiparasitic drug kill off SARS-CoV-2 within 2 days?,0
SARS-CoV-2 may be here to stay,0
New drug candidate against the novel coronavirus,0
Discussing COVID-19 and hypertension,0
Severe COVID-19: Study investigates a possible underlying,0
COVID-19 vs. previous pandemics,0
What to do if you start to feel COVID-19 symptoms,0
Faulty blood clotting mechanism may explain COVID-19 severity,0
COVID-19: How does it affect women's sexual and,0
Coronavirus (COVID-19) and lupus: Risks and precautions,0
Could dogs help detect COVID-19?,0
"Crohn's and COVID-19: Risks, prevention, and treatment",0
COVID-19 and rheumatoid arthritis: Risks and precautions,0
"Viral pneumonia: Symptoms, causes, and treatment",0
COVID-19 and COPD: Risks and precautions,0
SARS-CoV-2 may affect more children than scientists initially thought,0
CT use in COVID-19 diagnosis,0
Bat survey identifies six new coronaviruses,0
Who is really on the front line of the COVID-19 pandemic?,0
Air pollution may affect the lethality of COVID-19,0
Is the flu contagious?,0
"Echinacea: Benefits, uses, side effects, and effectiveness",0
COVID-19 medical staff experience insomnia and higher stress,0
IBD and COVID-19: Risks and advice,0
says Chicago nurse looking after COVID-19 patients,0
"Protective masks can be effectively disinfected at home, study",0
Paper towels better at removing viruses than jet dryers,0
How COVID-19 affects domestic violence rates,0
Sore throat: Allergy or cold? Plus treatment and prevention,0
What is the best way to disinfect your phone?,0
How to increase lung capacity: Simple exercises,0
"Azithromycin: Side Effects, dosage, COVID-19 (under study)",0
Deforestation may drive animal-to-human infections,0
"Hydroxychloroquine: Side effects, dosage, COVID-19 (under",0
How to stop a coughing attack: Tips and when to seek help,0
Letter from the Editor: Keeping hope,0
People with large social networks are more civil online,0
"Headache and fever: Causes, treatment, and prevention",0
Can you use an expired inhaler? Safety and effects,0
Should parents limit screen time for young children?,0
27 coronavirus myths busted,0
New study pinpoints loss of smell and taste as COVID-19 symptoms,0
COVID-19: Vaccine may be ready by fall and other reasons for hope,0
What factors did people who died with COVID-19 have in common?,0
How do SARS and MERS compare with COVID-19?,0
How does the new coronavirus affect our pets?,0
COVID-19 live updates: Total number of cases passes 3.2 million,0
COVID-19: Symptoms and when to see a doctor,0
Coronavirus vs. flu: How to tell the difference,0
Novel coronavirus: What we know so far,0
When will the COVID-19 pandemic be over?,0
"Coronaviruses: Symptoms, treatments, and variants",0
Coronavirus causes: Origin and how it spreads,0
Coronaviruses and heart health,0
"COVID-19: Symptoms, incubation, prevention, and more",0
Is the anti-flu drug Avigan effective in treating COVID-19?,0
What MNT's experts want you to know about COVID-19,0
Coronavirus effects on the body: Risks and complications,0
"Coronavirus tests: Methods, availability, and accuracy",0
What WHO advisor David Heymann told us about COVID-19,0
Sex differences in the new coronavirus,0
COVID-19: Infectious disease expert warns it is 'really serious',0
Coronavirus transmission: How it spreads and how to avoid it,0
Prof. Martin Bachmann on making millions of coronavirus vaccine doses,0
Why social distancing is key in containing the new coronavirus,0
COVID-19 treatment: New findings may bring researchers a step closer,0
"The new coronavirus was not man-made, study shows",0
COVID-19: 'Digestive symptoms are common',0
COVID-19: 5 reasons to be cautiously hopeful,0
"Coronavirus vaccine: Development, timeline, and more",0
"Pneumonia and COVID-19: Relationship, risks, and more",0
Why does SARS-CoV-2 spread so easily?,0
Coronavirus: Pangolins may have spread the disease to humans,0
COVID-19: Practical tips on staying safe,0
Coronaviruses: How long can they survive on surfaces?,0
Closing schools has only a minor role in suppressing COVID-19,0
Multiple sclerosis (MS) and COVID-19: What to know,0
Allocating ventilators during COVID-19: What is 'fair'?,0
COVID-19: Could a clot-busting drug help save the lives of patients on ventilators?,0
"COVID-19: Social distancing, drug trials offer hope",0
How humidity may affect COVID-19 outcome,0
Sewage could provide early warning of COVID-19 outbreaks,0
Pregnancy and mental health during the COVID-19 crisis,0
Can you get coronavirus twice? What to know,0
"COVID-19: Surgical masks may help, but not as first line of defense",0
Remdesivir: 'Very potent inhibitor' of SARS-CoV-2?,0
COVID-19: TB vaccine to be trialed in healthcare staff,0
Is the flu contagious?,0
COVID-19 and asthma: Risks and precautions,0
Could COVID-19 impact great apes?,0
Pneumonia vaccine: How often and when to seek help,0
"‘I have never seen anything like this,’ says New York City doctor about COVID-19",0
Coronavirus prevention: How to reduce transmission risk,0
New study questions the effectiveness of masks against SARS-CoV-2,0
Why returning to the COVID-19 front line is so difficult for doctors,0
"COVID-19: China’s early travel ban may have averted 700,000 cases",0
Is blood type linked to coronavirus infection risk?,0
How close is a COVID-19 vaccine? Prof. Martin Bachmann on stopping a pandemic,0
COVID-19 expert calls for a 'tremendous effort from everyone' to fight pandemic,0
Does Medicare cover flu shots? Cost and coverage,0
Experts draw attention to the 'hidden sorrows' of COVID-19 and Parkinson’s,0
COVID-19: Study estimates rate of 'silent transmission',0
People on steroids for chronic illness may be more at risk of COVID-19,0
WHO launch trial testing 4 potential treatments for COVID-19,0
Repurposed drug may reduce COVID-19 deaths,0
How to disinfect shoes: Tips for COVID-19 prevention,0
"COVID-19 and diabetes: Risks, types, and prevention",0
COVID-19 suppression 'only viable strategy at the current time',0
"COVID-19: No evidence that heart, kidney medications raise risk",0
Does Medicare cover telehealth?,0
Coronavirus and pregnancy: What to know,0
Walking pneumonia vs pneumonia: What is the difference?,0
How might climate change affect the spread of viruses?,0
"Cats may be able to contract SARS-CoV-2, but evidence is limited",0
COVID-19: Global weekend update (March 21–22),0
COVID-19 frontline healthcare workers at risk of mental health problems,0
COVID-19 is now a pandemic: What next?,0
COVID-19 may overwhelm intensive care units in UK within weeks,0
Can an old method help doctors fight COVID-19?,0
Contracting the new coronavirus may protect against future reinfection,0
Why are infections from animals so dangerous to humans?,0
CDC on COVID-19 severe outcomes: Where do we stand?,0
Why are COVID-19 death rates so hard to calculate? Experts weigh in,0
Coronavirus: 10 home exercises,0
New coronavirus may be most infectious during 1st week,0
"Coronavirus: 81% of cases are mild, study says",0
Coronavirus: Scientists could repurpose drugs to treat infection,0
Researchers identify potential coronavirus vaccine and therapy targets,0
COVID-19: Occupational groups that are at high risk,0
"Flu shots pros and cons: Benefits, risks, and safety",0
Coronavirus may spread faster than WHO estimate,0
Are there any home remedies for pneumonia?,0
Experts condemn 'rumors and misinformation' about coronavirus,0
COVID-19 and kids: Why understanding the impact on children is crucial,0
Protecting healthcare workers from COVID-19: Infection control works,0
Are children actually 'as likely' to get COVID-19 as adults?,0
Coronavirus research: Woman with no symptoms infects five people,0
Preventing skin damage due to face masks,0
COVID-19: Scientists urge 'equitable and inclusive' response,0
Preparing for COVID-19: Priorities for the US,0
Early flu symptoms: Signs in children and adults,0
